age,job,marital,education,X2,X4,X3,X1,device,day,month,time_spent,banner_views,days_elapsed_old,banner_views_old,outcome_old,y
55,retired,married,secondary,0,39,0,0,cellular,27,aug,281,5,357.0,0,unknown,0
32,services,married,secondary,0,3839,1,0,unknown,13,may,76,1,371.0,0,unknown,1
30,management,married,tertiary,0,4948,0,0,cellular,21,aug,376,2,356.0,0,unknown,0
32,self-employed,single,secondary,0,4,1,0,unknown,23,may,233,2,350.0,0,unknown,0
56,admin.,married,unknown,0,1848,1,0,cellular,4,feb,147,2,260.0,1,failure,1
37,services,single,secondary,0,2,1,0,cellular,4,feb,220,1,344.0,0,unknown,1
37,admin.,single,secondary,0,0,1,0,unknown,5,may,137,1,352.0,0,unknown,0
37,entrepreneur,married,tertiary,0,836,1,0,cellular,20,nov,223,1,177.0,2,failure,0
36,technician,divorced,secondary,0,515,1,1,cellular,8,may,104,4,252.0,3,failure,1
31,services,married,secondary,0,28,1,0,unknown,8,may,101,1,365.0,0,unknown,0
26,blue-collar,single,secondary,0,49,0,0,cellular,21,jul,489,3,343.0,0,unknown,0
37,admin.,single,secondary,0,810,1,0,cellular,8,apr,376,1,295.0,1,failure,1
30,technician,single,secondary,0,54,0,0,cellular,11,aug,194,2,362.0,0,unknown,1
32,blue-collar,married,secondary,0,1331,1,0,unknown,5,may,286,2,350.0,0,unknown,1
56,management,married,tertiary,0,1388,0,0,cellular,18,nov,132,1,357.0,0,unknown,0
56,blue-collar,single,primary,0,739,1,0,unknown,15,may,95,1,371.0,0,unknown,0
41,housemaid,divorced,secondary,0,637,1,1,unknown,11,jun,678,4,369.0,0,unknown,0
37,blue-collar,single,primary,0,147,0,0,cellular,28,jul,192,19,350.0,0,unknown,0
33,services,single,tertiary,0,-452,0,0,cellular,29,jan,692,2,363.0,0,unknown,0
37,blue-collar,married,secondary,0,16,1,0,unknown,7,may,250,1,363.0,0,unknown,1
47,blue-collar,married,secondary,0,8229,0,0,cellular,8,aug,784,2,389.0,0,unknown,0
34,blue-collar,married,secondary,0,1221,1,0,cellular,6,may,182,1,90.0,8,failure,1
52,unemployed,married,secondary,0,-307,0,0,cellular,5,feb,272,1,366.0,0,unknown,0
22,student,single,secondary,0,123,0,0,telephone,12,may,267,2,89.0,7,success,0
30,technician,single,tertiary,0,655,0,0,cellular,6,oct,384,2,364.0,0,unknown,1
51,retired,married,tertiary,0,580,0,0,cellular,19,nov,694,2,347.0,0,unknown,0
45,unemployed,married,secondary,0,-407,1,0,cellular,15,may,320,3,371.0,2,failure,0
48,blue-collar,single,secondary,0,-269,0,0,cellular,2,feb,167,1,263.0,3,other,0
30,technician,single,secondary,0,163,1,0,cellular,17,nov,72,3,364.0,0,unknown,0
54,retired,single,primary,0,466,0,0,cellular,5,jun,151,2,343.0,0,unknown,0
37,management,married,tertiary,0,489,1,1,cellular,20,apr,12,2,364.0,0,unknown,0
39,self-employed,married,tertiary,0,1492,1,0,cellular,25,jul,1106,1,349.0,0,unknown,0
33,management,married,tertiary,0,641,1,0,cellular,13,aug,347,2,345.0,0,unknown,0
30,blue-collar,married,secondary,0,2583,1,0,cellular,14,may,436,3,363.0,0,unknown,0
38,technician,single,secondary,0,614,1,0,unknown,20,may,116,1,344.0,0,unknown,1
60,admin.,married,secondary,0,12980,0,0,cellular,5,mar,115,1,370.0,0,unknown,0
68,retired,married,tertiary,0,2820,0,0,cellular,3,dec,154,1,97.0,2,failure,1
31,management,single,tertiary,0,725,1,0,cellular,27,apr,345,1,452.0,1,other,0
58,retired,married,secondary,0,158,1,1,cellular,2,feb,156,5,656.0,0,unknown,1
35,services,married,secondary,0,372,1,0,cellular,17,apr,202,2,280.0,1,failure,1
33,services,single,secondary,0,-27,1,0,unknown,26,may,165,1,363.0,0,unknown,0
34,blue-collar,single,secondary,0,1239,1,0,cellular,18,jul,90,1,352.0,0,unknown,1
35,admin.,single,secondary,0,289,1,0,cellular,28,jul,48,10,365.0,0,unknown,1
37,technician,divorced,secondary,0,1176,0,1,unknown,21,may,282,2,369.0,0,unknown,1
39,management,married,tertiary,0,13021,0,0,cellular,5,aug,425,2,343.0,0,unknown,0
52,technician,single,tertiary,0,1308,1,0,unknown,29,may,361,1,603.0,0,unknown,0
56,management,married,tertiary,0,0,0,0,cellular,19,aug,486,4,360.0,0,unknown,0
55,management,married,tertiary,0,655,0,0,cellular,28,jul,167,6,359.0,0,unknown,0
44,admin.,single,secondary,0,-497,1,0,cellular,11,may,115,2,370.0,2,failure,0
32,services,married,secondary,0,1670,0,0,cellular,13,may,223,1,299.0,2,failure,1
40,management,divorced,tertiary,0,1315,1,0,cellular,9,apr,466,2,141.0,5,failure,0
52,blue-collar,divorced,primary,0,196,1,0,unknown,7,may,119,3,350.0,0,unknown,0
32,management,married,tertiary,0,141,1,1,cellular,22,aug,10,13,357.0,0,unknown,0
58,retired,married,primary,0,121,1,0,unknown,5,may,50,1,350.0,0,unknown,1
36,student,single,secondary,0,624,0,0,cellular,5,feb,518,2,8.0,1,other,0
43,management,married,tertiary,0,0,1,0,cellular,17,nov,360,2,345.0,0,unknown,0
31,technician,married,secondary,0,246,0,0,cellular,7,aug,159,2,485.0,0,unknown,1
32,services,single,primary,0,-56,0,1,cellular,19,nov,418,1,457.0,0,unknown,1
29,admin.,single,secondary,0,-309,1,1,unknown,4,jun,215,1,363.0,0,unknown,0
50,housemaid,married,primary,0,85,0,0,cellular,21,nov,714,1,392.0,0,unknown,0
45,management,single,tertiary,0,2048,1,0,cellular,18,oct,310,1,804.0,1,failure,0
42,services,divorced,primary,0,0,1,0,cellular,9,feb,216,2,366.0,0,unknown,1
49,admin.,single,secondary,0,-412,1,0,cellular,21,jul,31,1,854.0,0,unknown,0
42,management,married,tertiary,0,199,1,0,cellular,9,jul,497,1,346.0,0,unknown,0
38,admin.,single,secondary,0,1560,1,0,cellular,18,may,9,2,178.0,3,failure,0
56,blue-collar,married,primary,0,2765,0,0,cellular,13,apr,222,3,365.0,0,unknown,0
47,admin.,married,secondary,0,1210,0,0,cellular,27,jul,493,4,475.0,0,unknown,0
40,services,married,secondary,0,1438,1,0,cellular,6,may,207,1,351.0,2,failure,1
38,management,married,tertiary,0,76,1,0,cellular,20,apr,167,2,287.0,3,failure,1
40,services,married,secondary,0,-212,1,1,cellular,5,feb,71,1,258.0,1,failure,1
44,blue-collar,married,primary,0,0,1,0,unknown,15,may,226,6,462.0,0,unknown,0
50,services,married,secondary,0,1595,0,0,unknown,9,jun,882,1,391.0,0,unknown,1
34,blue-collar,married,primary,0,72,1,0,cellular,15,may,93,3,372.0,0,unknown,0
45,self-employed,divorced,tertiary,1,75,1,1,cellular,4,feb,236,1,345.0,0,unknown,1
32,services,married,secondary,0,250,1,0,unknown,29,may,202,1,356.0,0,unknown,0
37,technician,married,tertiary,0,183,1,0,cellular,29,jan,51,1,258.0,1,failure,1
57,blue-collar,married,primary,0,42,1,0,unknown,21,may,384,3,403.0,0,unknown,1
27,management,single,tertiary,0,154,0,1,cellular,9,jul,75,1,366.0,0,unknown,1
57,management,married,tertiary,0,-871,0,0,unknown,20,may,214,10,348.0,0,unknown,0
48,technician,divorced,tertiary,0,2328,0,0,cellular,27,aug,129,7,344.0,0,unknown,0
29,admin.,single,secondary,0,488,1,0,cellular,4,jun,105,1,363.0,0,unknown,1
54,technician,married,secondary,0,1331,1,0,telephone,25,jul,657,2,357.0,0,unknown,1
43,management,single,secondary,0,1029,1,0,unknown,2,jun,145,1,364.0,0,unknown,1
50,services,married,secondary,1,892,1,0,cellular,10,jul,189,1,479.0,0,unknown,1
43,technician,single,secondary,0,54,1,0,cellular,30,jul,62,2,367.0,0,unknown,1
42,technician,divorced,tertiary,0,343,0,0,cellular,25,aug,87,4,364.0,0,unknown,1
41,admin.,divorced,secondary,0,322,1,0,unknown,6,may,87,4,397.0,0,unknown,1
52,entrepreneur,married,primary,0,592,0,0,cellular,21,jul,122,2,390.0,0,unknown,0
24,technician,single,secondary,0,820,1,0,unknown,23,may,665,1,366.0,0,unknown,0
39,blue-collar,married,secondary,0,203,1,0,unknown,3,jun,143,1,369.0,0,unknown,1
28,management,single,tertiary,0,1069,0,0,unknown,28,may,675,1,376.0,0,unknown,0
45,admin.,divorced,secondary,0,246,0,0,unknown,6,jun,119,1,343.0,0,unknown,1
39,management,divorced,tertiary,0,224,0,0,cellular,2,jul,194,2,88.0,1,success,0
50,blue-collar,married,primary,0,859,1,1,telephone,28,jul,40,7,345.0,0,unknown,0
41,management,divorced,tertiary,0,934,0,0,cellular,4,aug,93,1,347.0,0,unknown,1
38,entrepreneur,married,tertiary,0,7752,1,0,cellular,15,jul,138,4,361.0,0,unknown,1
30,admin.,married,secondary,0,692,1,0,cellular,11,may,290,1,346.0,0,unknown,1
49,entrepreneur,married,secondary,0,89,1,0,cellular,12,may,351,1,356.0,0,unknown,0
41,housemaid,divorced,secondary,0,43,1,0,telephone,17,apr,198,1,370.0,0,unknown,1
41,blue-collar,married,primary,0,686,1,0,cellular,21,nov,888,3,370.0,0,unknown,0
33,admin.,married,secondary,0,471,1,0,unknown,2,jun,214,2,351.0,0,unknown,1
39,blue-collar,single,secondary,0,16917,0,0,unknown,11,jun,129,6,370.0,0,unknown,1
42,blue-collar,married,primary,0,1687,1,0,cellular,18,may,14,3,178.0,3,other,1
55,services,divorced,secondary,0,322,1,0,cellular,28,jan,342,1,350.0,0,unknown,0
33,blue-collar,married,secondary,0,523,1,0,cellular,18,may,18,5,360.0,5,failure,0
55,management,divorced,tertiary,0,347,1,0,cellular,2,feb,115,1,349.0,0,unknown,1
43,blue-collar,married,secondary,0,101,0,0,unknown,6,jun,153,1,349.0,0,unknown,1
27,services,married,secondary,0,202,1,0,telephone,8,jul,212,2,370.0,0,unknown,1
38,management,married,tertiary,0,0,0,0,cellular,19,aug,219,2,361.0,0,unknown,0
54,entrepreneur,married,tertiary,0,651,1,1,cellular,22,jul,121,2,362.0,0,unknown,1
58,admin.,married,secondary,0,1464,1,1,unknown,5,jun,53,29,373.0,0,unknown,1
30,services,single,secondary,0,3485,0,0,cellular,2,feb,142,2,370.0,0,unknown,1
51,technician,divorced,unknown,0,1328,1,0,cellular,4,feb,119,1,251.0,1,failure,0
35,blue-collar,married,secondary,0,667,0,0,cellular,20,nov,178,1,363.0,0,unknown,1
50,entrepreneur,married,secondary,0,854,0,0,cellular,16,apr,198,1,521.0,0,unknown,1
30,blue-collar,married,secondary,0,125,1,0,unknown,29,may,238,2,371.0,0,unknown,1
33,technician,married,secondary,0,484,1,0,cellular,16,aug,205,3,182.0,9,success,0
60,retired,married,primary,0,155,0,0,cellular,25,aug,115,7,360.0,0,unknown,0
28,blue-collar,single,secondary,0,7,1,1,unknown,9,may,125,3,368.0,0,unknown,0
26,student,single,secondary,0,132,0,0,cellular,4,jun,217,1,463.0,0,unknown,1
33,admin.,married,tertiary,0,55,1,0,cellular,10,jul,384,1,364.0,0,unknown,0
57,housemaid,married,tertiary,0,3,0,0,cellular,4,aug,142,2,356.0,0,unknown,0
43,technician,divorced,secondary,0,6835,0,0,cellular,19,nov,187,1,152.0,2,failure,0
50,admin.,divorced,tertiary,0,432,1,0,cellular,17,apr,329,1,397.0,0,unknown,0
44,blue-collar,married,primary,0,2,0,1,telephone,7,jul,46,2,360.0,0,unknown,1
38,management,married,tertiary,0,216,1,0,unknown,21,may,1307,1,792.0,0,unknown,0
41,unemployed,single,tertiary,0,7968,0,0,cellular,2,sep,404,1,184.0,4,success,0
43,blue-collar,married,unknown,1,-715,1,0,unknown,30,may,67,3,366.0,0,unknown,1
34,unemployed,single,secondary,0,233,1,0,cellular,8,may,11,8,365.0,4,failure,0
61,retired,married,secondary,0,86,0,0,cellular,23,oct,149,1,359.0,0,unknown,1
44,entrepreneur,married,secondary,0,4389,1,0,cellular,15,jul,149,4,368.0,0,unknown,1
40,technician,married,unknown,0,698,1,0,unknown,8,may,223,2,363.0,0,unknown,1
32,student,single,tertiary,0,64,0,0,cellular,30,jun,598,4,105.0,5,failure,0
36,management,married,tertiary,0,369,0,0,cellular,18,nov,193,4,102.0,2,failure,0
30,services,single,secondary,0,-143,1,0,cellular,15,may,85,1,352.0,0,unknown,0
39,admin.,married,secondary,0,150,0,0,cellular,25,sep,55,1,46.0,7,other,0
28,management,married,tertiary,0,22,1,0,cellular,31,jul,59,3,355.0,0,unknown,0
30,services,single,secondary,0,1599,0,0,cellular,11,feb,152,2,399.0,0,unknown,1
39,unemployed,married,secondary,0,-455,1,0,unknown,23,may,542,2,358.0,0,unknown,0
42,blue-collar,married,primary,0,208,1,0,cellular,20,apr,82,1,392.0,0,unknown,1
49,blue-collar,single,primary,0,3018,1,0,unknown,15,may,93,1,343.0,0,unknown,0
31,management,married,tertiary,0,777,1,0,cellular,3,feb,245,4,346.0,0,unknown,0
34,management,single,secondary,0,1863,0,0,cellular,28,aug,143,1,520.0,0,unknown,1
27,admin.,single,secondary,0,914,0,0,cellular,8,jul,131,2,369.0,0,unknown,1
30,management,married,secondary,0,850,0,0,cellular,12,aug,507,2,355.0,0,unknown,0
46,blue-collar,married,secondary,0,961,1,0,telephone,17,apr,48,2,350.0,0,unknown,1
37,services,married,secondary,0,20,1,0,telephone,14,may,151,5,345.0,0,unknown,0
45,management,married,tertiary,0,1529,0,0,cellular,30,jun,160,1,358.0,0,unknown,1
31,management,single,tertiary,0,1858,0,0,cellular,12,aug,453,3,361.0,0,unknown,0
31,unemployed,married,primary,0,3837,0,0,cellular,20,nov,340,1,404.0,0,unknown,1
50,blue-collar,married,secondary,1,-812,0,1,cellular,5,feb,8,8,343.0,0,unknown,0
37,entrepreneur,single,secondary,0,-22,1,0,cellular,15,may,317,1,364.0,0,unknown,0
32,technician,married,secondary,0,344,1,0,cellular,20,nov,179,1,197.0,1,failure,0
40,technician,married,secondary,0,1259,0,0,unknown,20,may,234,5,350.0,0,unknown,0
41,blue-collar,married,secondary,0,433,1,0,cellular,16,apr,75,1,362.0,0,unknown,1
34,technician,married,tertiary,0,4,1,0,telephone,24,jul,70,1,458.0,0,unknown,0
42,management,married,tertiary,0,0,0,0,unknown,20,may,66,12,349.0,0,unknown,0
33,services,married,secondary,0,233,0,0,cellular,29,aug,155,2,349.0,0,unknown,1
31,blue-collar,married,secondary,0,-282,1,1,unknown,2,jun,108,1,838.0,0,unknown,0
38,admin.,married,secondary,0,766,1,0,cellular,14,apr,461,2,335.0,1,failure,1
43,entrepreneur,single,tertiary,0,744,0,1,cellular,29,jul,619,4,370.0,0,unknown,0
35,technician,married,secondary,0,4922,1,0,cellular,17,nov,393,4,201.0,17,other,0
53,blue-collar,married,secondary,0,6112,0,0,cellular,30,apr,211,1,86.0,1,success,0
46,blue-collar,married,primary,0,771,1,0,cellular,18,nov,708,1,343.0,0,unknown,0
34,technician,single,tertiary,0,23919,0,0,cellular,12,aug,384,2,358.0,0,unknown,0
27,services,married,secondary,0,0,1,0,cellular,17,jul,991,5,458.0,0,unknown,0
59,management,married,secondary,0,1021,0,0,cellular,14,aug,89,2,379.0,0,unknown,0
44,management,married,tertiary,0,786,1,0,unknown,20,jun,15,7,348.0,0,unknown,0
26,services,single,secondary,0,50,1,0,cellular,12,aug,153,1,368.0,0,unknown,1
56,blue-collar,married,primary,0,284,0,1,telephone,3,feb,124,4,204.0,4,failure,1
28,technician,married,tertiary,0,739,1,0,cellular,21,jul,316,1,366.0,0,unknown,1
31,admin.,single,secondary,0,2076,0,1,cellular,18,nov,178,1,127.0,7,other,0
41,blue-collar,married,primary,0,1052,1,1,unknown,12,may,335,1,343.0,0,unknown,1
52,technician,married,secondary,0,1815,0,0,cellular,6,aug,131,3,351.0,0,unknown,0
25,blue-collar,single,secondary,0,2,0,0,unknown,4,jun,264,2,343.0,0,unknown,0
32,management,single,tertiary,0,1512,0,1,cellular,14,aug,133,4,368.0,0,unknown,0
52,self-employed,married,secondary,0,6353,1,1,unknown,19,may,361,2,347.0,0,unknown,0
32,blue-collar,single,primary,0,121,1,0,cellular,20,nov,758,1,656.0,0,unknown,0
29,admin.,single,secondary,0,43,1,0,unknown,9,may,179,2,345.0,0,unknown,1
27,blue-collar,single,primary,0,3342,1,0,cellular,30,apr,761,2,330.0,4,failure,1
34,blue-collar,married,secondary,0,0,0,0,unknown,6,may,195,1,357.0,0,unknown,0
45,technician,married,secondary,0,144,0,0,cellular,13,aug,299,4,349.0,0,unknown,0
33,unemployed,single,primary,0,396,0,0,cellular,22,feb,382,3,350.0,0,unknown,1
56,technician,married,secondary,0,2847,0,0,cellular,8,apr,327,1,585.0,0,unknown,1
41,technician,divorced,secondary,0,0,1,0,cellular,17,nov,386,2,351.0,0,unknown,0
31,technician,married,secondary,0,660,0,0,cellular,22,jun,115,1,349.0,0,unknown,1
38,management,married,unknown,0,546,1,0,cellular,7,may,437,3,351.0,2,failure,0
34,management,married,tertiary,0,0,1,0,cellular,18,nov,244,1,346.0,0,unknown,0
23,student,single,secondary,0,0,0,0,cellular,7,aug,217,1,99.0,7,success,0
40,housemaid,married,primary,0,224,1,0,cellular,29,jul,138,3,460.0,0,unknown,0
37,services,single,primary,0,3715,1,0,unknown,20,jun,6,17,368.0,0,unknown,0
51,entrepreneur,married,secondary,0,2156,1,0,cellular,25,jul,84,3,760.0,0,unknown,0
51,management,married,tertiary,0,437,1,0,cellular,6,may,109,1,344.0,0,unknown,1
38,blue-collar,married,secondary,0,-3,0,1,unknown,5,jun,172,1,378.0,0,unknown,1
31,self-employed,single,tertiary,1,-282,1,0,cellular,20,nov,131,3,474.0,0,unknown,1
40,services,married,secondary,0,0,1,1,cellular,2,feb,226,2,398.0,0,unknown,1
29,management,married,secondary,0,0,1,0,unknown,2,jun,85,4,370.0,0,unknown,0
43,entrepreneur,married,primary,0,346,1,0,cellular,21,nov,9,5,371.0,0,unknown,1
44,unemployed,married,secondary,0,0,0,0,cellular,5,may,398,2,165.0,4,failure,0
33,services,married,secondary,0,968,1,0,cellular,14,may,204,5,531.0,0,unknown,1
45,technician,married,secondary,0,118,1,0,unknown,7,may,208,2,364.0,0,unknown,1
58,blue-collar,married,secondary,0,590,0,1,cellular,19,nov,136,1,167.0,1,failure,1
37,management,divorced,tertiary,0,488,1,0,cellular,17,sep,328,1,854.0,2,failure,1
32,technician,single,tertiary,0,1534,0,0,cellular,2,feb,199,2,350.0,0,unknown,1
45,management,married,tertiary,0,634,1,0,cellular,25,jul,227,1,366.0,0,unknown,1
33,management,single,tertiary,0,1909,0,0,cellular,8,aug,191,2,373.0,0,unknown,1
56,blue-collar,married,secondary,0,-199,0,1,cellular,16,jul,428,2,749.0,0,unknown,1
43,entrepreneur,married,tertiary,0,210,0,0,cellular,29,jul,646,2,343.0,0,unknown,0
56,blue-collar,married,primary,1,-160,0,0,cellular,9,jul,96,2,349.0,0,unknown,0
40,unemployed,single,secondary,0,11,1,0,unknown,6,may,43,1,343.0,0,unknown,0
35,blue-collar,married,secondary,0,74,0,0,cellular,23,jul,248,2,357.0,0,unknown,1
52,blue-collar,divorced,primary,0,-100,1,0,cellular,15,may,7,4,340.0,15,other,1
54,blue-collar,married,primary,0,781,1,0,unknown,9,may,103,2,370.0,0,unknown,1
28,blue-collar,single,secondary,0,1106,1,0,cellular,17,apr,73,2,361.0,0,unknown,1
41,management,single,tertiary,0,1113,1,1,unknown,9,jun,388,12,346.0,0,unknown,0
57,management,divorced,unknown,0,2986,0,0,unknown,1,jun,1563,1,166.0,3,success,1
52,management,divorced,tertiary,0,95,0,0,cellular,13,aug,91,2,349.0,0,unknown,0
31,management,married,tertiary,0,392,0,0,cellular,26,aug,119,3,367.0,0,unknown,0
50,management,married,secondary,0,0,1,1,cellular,7,may,55,1,373.0,0,unknown,0
40,blue-collar,married,secondary,0,1023,1,0,cellular,13,may,64,5,336.0,11,other,0
37,entrepreneur,married,tertiary,0,342,1,0,unknown,6,jun,212,1,360.0,0,unknown,1
55,entrepreneur,divorced,tertiary,0,372,1,0,cellular,19,nov,225,5,350.0,0,unknown,1
49,technician,married,unknown,0,1359,0,0,cellular,17,apr,119,3,555.0,0,unknown,1
51,blue-collar,married,secondary,0,502,0,0,unknown,6,jun,93,2,358.0,0,unknown,1
25,self-employed,single,tertiary,0,-44,0,1,cellular,8,jul,201,1,350.0,0,unknown,1
35,technician,single,secondary,0,2144,1,0,unknown,13,may,188,2,353.0,0,unknown,1
31,blue-collar,married,primary,0,263,1,0,cellular,18,may,75,4,349.0,0,unknown,0
26,management,single,tertiary,0,0,0,1,cellular,2,feb,145,1,199.0,1,failure,0
58,blue-collar,married,primary,0,309,0,0,cellular,19,aug,156,2,478.0,0,unknown,0
33,management,married,tertiary,0,3090,1,0,unknown,21,may,162,1,367.0,0,unknown,1
55,services,married,secondary,0,0,0,0,cellular,7,may,110,1,355.0,0,unknown,0
35,admin.,married,secondary,0,3187,1,0,cellular,3,apr,445,1,135.0,3,failure,0
33,management,single,secondary,0,1615,1,0,cellular,14,may,178,8,174.0,3,failure,0
30,blue-collar,single,secondary,0,522,0,0,cellular,6,feb,197,3,362.0,0,unknown,1
32,services,single,secondary,0,995,1,0,cellular,26,may,119,1,343.0,0,unknown,1
34,blue-collar,married,secondary,0,2542,1,0,cellular,14,may,228,1,365.0,0,unknown,1
79,retired,divorced,primary,0,2787,0,0,telephone,13,jul,617,1,377.0,1,success,0
37,management,married,tertiary,0,0,1,0,cellular,21,nov,227,1,355.0,0,unknown,1
57,management,married,primary,0,0,0,0,unknown,19,may,455,1,371.0,0,unknown,0
39,blue-collar,married,primary,0,2805,1,0,unknown,26,may,102,23,357.0,0,unknown,0
38,admin.,married,secondary,0,337,0,0,cellular,28,jul,624,4,363.0,0,unknown,0
46,blue-collar,married,unknown,0,83,0,0,unknown,20,jun,38,5,363.0,0,unknown,0
39,management,married,tertiary,0,2939,0,0,cellular,6,oct,608,1,99.0,3,failure,0
30,blue-collar,married,secondary,0,501,1,1,cellular,20,nov,994,1,177.0,1,failure,0
49,unemployed,married,secondary,0,207,0,0,telephone,4,may,181,2,349.0,0,unknown,1
41,blue-collar,divorced,primary,0,0,0,0,cellular,30,jul,509,2,353.0,0,unknown,0
38,housemaid,single,secondary,0,465,1,0,cellular,16,mar,180,1,302.0,3,success,1
43,technician,married,secondary,0,3049,0,0,cellular,28,jan,383,2,364.0,0,unknown,1
36,technician,married,secondary,0,0,0,0,cellular,19,aug,120,6,364.0,0,unknown,0
51,services,married,secondary,0,121,1,0,cellular,10,jul,122,1,344.0,0,unknown,1
48,retired,single,primary,0,0,0,0,unknown,20,jun,9,16,367.0,0,unknown,0
33,blue-collar,married,primary,0,5151,1,1,cellular,20,nov,73,1,178.0,4,failure,0
32,technician,single,unknown,0,491,0,0,cellular,9,jul,474,7,365.0,0,unknown,0
46,technician,married,secondary,0,591,0,0,telephone,29,aug,81,2,358.0,0,unknown,1
19,student,single,secondary,0,329,0,0,cellular,22,oct,252,2,350.0,0,unknown,1
