ID,p_hat
10133,0.74
10134,0.42
10135,0.18
10136,0.14
10137,0.42
10138,0.32
10139,0.8
10140,0.42
10141,0.24
10142,0.36
10143,0.34
10144,0.62
10145,0.72
10146,0.68
10147,0.6
10148,0.18
10149,0.82
10150,0.6
10151,0.14
10152,0.42
10153,0.52
10154,0.76
10155,0.04
10156,0.56
10157,0.88
10158,0.42
10159,0.02
10160,0.28
10161,0.2
10162,0.44
10163,0.72
10164,0.16
10165,0.22
10166,0.12
10167,0.12
10168,0.2
10169,0.34
10170,0.42
10171,0.86
10172,0.36
10173,0.78
10174,0.54
10175,0.34
10176,0.24
10177,0.12
10178,0.42
10179,0.1
10180,0.34
10181,0.74
10182,0.4
10183,0.12
10184,0.24
10185,0.86
10186,0.36
10187,0.68
10188,0.76
10189,0.48
10190,0.56
10191,0.48
10192,0.24
10193,0.74
10194,0.6
10195,0.44
10196,0.64
10197,0.56
10198,0.48
10199,0.2
10200,0.26
10201,0.18
10202,0.36
10203,0.06
10204,0.62
10205,0.48
10206,0.54
10207,0.58
10208,0.22
10209,0.68
10210,0.76
10211,0.78
10212,0.06
10213,0.64
10214,0.62
10215,0.12
10216,0.72
10217,0.8
10218,0.08
10219,0.1
10220,0.26
10221,0.46
10222,0.24
10223,0.76
10224,0.22
10225,0.32
10226,0.72
10227,0.6
10228,0.92
10229,0.1
10230,0.38
10231,0.26
10232,0.8
10233,0.52
10234,0.46
10235,0.12
10236,0.74
10237,0.52
10238,0.54
10239,0.5
10240,0.44
10241,0.42
10242,0.66
10243,0.38
10244,0.5
10245,0.48
10246,0.08
10247,0.44
10248,0.34
10249,0.12
10250,0.76
10251,0.46
10252,0.16
10253,0.38
10254,0.58
10255,0.52
10256,0.46
10257,0.6
10258,0.04
10259,0.9
10260,0.06
10261,0.56
10262,0.74
10263,0.34
10264,0.62
10265,0.68
10266,0.18
10267,0.34
10268,0.28
10269,0.14
10270,0.52
10271,0.68
10272,0.62
10273,0.16
10274,0.62
10275,0.52
10276,0.72
10277,0.24
10278,0.34
10279,0.5
10280,0.16
10281,0.66
10282,0.24
10283,0.46
10284,0.68
10285,0.14
10286,0.4
10287,0.72
10288,0.64
10289,0.8
10290,0.66
10291,0.34
10292,0.14
10293,0.38
10294,0.34
10295,0.72
10296,0.76
10297,0.04
10298,0.66
10299,0.18
10300,0.64
10301,0.68
10302,0.86
10303,0.005
10304,0.34
10305,0.18
10306,0.2
10307,0.22
10308,0.58
10309,0.9
10310,0.58
10311,0.68
10312,0.76
10313,0.14
10314,0.38
10315,0.52
10316,0.2
10317,0.46
10318,0.62
10319,0.04
10320,0.44
10321,0.14
10322,0.52
10323,0.76
10324,0.08
10325,0.44
10326,0.74
10327,0.48
10328,0.64
10329,0.66
10330,0.54
10331,0.48
10332,0.9
10333,0.62
10334,0.02
10335,0.14
10336,0.14
10337,0.38
10338,0.44
10339,0.12
10340,0.52
10341,0.44
10342,0.58
10343,0.16
10344,0.58
10345,0.34
10346,0.38
10347,0.48
10348,0.58
10349,0.58
10350,0.28
10351,0.76
10352,0.18
10353,0.28
10354,0.9
10355,0.1
10356,0.38
10357,0.72
10358,0.3
10359,0.64
10360,0.82
10361,0.42
10362,0.44
10363,0.46
10364,0.88
10365,0.48
10366,0.8
10367,0.34
10368,0.7
10369,0.88
10370,0.4
10371,0.74
10372,0.5
10373,0.02
10374,0.46
10375,0.36
10376,0.64
10377,0.24
10378,0.66
10379,0.64
10380,0.46
10381,0.5
10382,0.26
10383,0.14
10384,0.3
10385,0.64
10386,0.52
10387,0.56
10388,0.04
10389,0.32
10390,0.32
10391,0.2
10392,0.78
10393,0.44
10394,0.86
10395,0.52
10396,0.32
10397,0.26
10398,0.5
10399,0.56
10400,0.32
10401,0.84
10402,0.94
10403,0.2
10404,0.76
10405,0.68
10406,0.14
10407,0.8
10408,0.8
10409,0.36
10410,0.72
10411,0.54
10412,0.42
10413,0.24
10414,0.28
10415,0.36
10416,0.4
10417,0.5
10418,0.34
10419,0.8
10420,0.74
10421,0.1
10422,0.38
10423,0.78
10424,0.62
10425,0.48
10426,0.34
10427,0.72
10428,0.08
10429,0.68
10430,0.76
10431,0.76
10432,0.62
10433,0.8
10434,0.4
10435,0.6
10436,0.82
10437,0.2
10438,0.38
10439,0.32
10440,0.74
10441,0.5
10442,0.52
10443,0.16
10444,0.64
10445,0.32
10446,0.58
10447,0.82
10448,0.9
10449,0.46
10450,0.54
10451,0.54
10452,0.26
10453,0.66
10454,0.08
10455,0.84
10456,0.54
10457,0.5
10458,0.34
10459,0.22
10460,0.78
10461,0.38
10462,0.5
10463,0.34
10464,0.08
10465,0.22
10466,0.8
10467,0.32
10468,0.72
10469,0.4
10470,0.76
10471,0.34
10472,0.46
10473,0.3
10474,0.94
10475,0.26
10476,0.1
10477,0.08
10478,0.32
10479,0.84
10480,0.86
10481,0.12
10482,0.44
10483,0.82
10484,0.3
10485,0.04
10486,0.82
10487,0.88
10488,0.5
10489,0.26
10490,0.66
10491,0.44
10492,0.72
10493,0.22
10494,0.18
10495,0.82
10496,0.16
10497,0.52
10498,0.2
10499,0.32
10500,0.12
10501,0.5
10502,0.54
10503,0.22
10504,0.32
10505,0.98
10506,0.64
10507,0.26
10508,0.42
10509,0.4
10510,0.4
10511,0.5
10512,0.64
10513,0.6
10514,0.26
10515,0.76
10516,0.12
10517,0.6
10518,0.54
10519,0.26
10520,0.38
10521,0.28
10522,0.58
10523,0.3
10524,0.26
10525,0.08
10526,0.42
10527,0.48
10528,0.38
10529,0.38
10530,0.12
10531,0.18
10532,0.66
10533,0.9
10534,0.4
10535,0.44
10536,0.8
10537,0.78
10538,0.48
10539,0.04
10540,0.02
10541,0.9
10542,0.08
10543,0.06
10544,0.38
10545,0.04
10546,0.34
10547,0.24
10548,0.3
10549,0.86
10550,0.82
10551,0.12
10552,0.16
10553,0.54
10554,0.44
10555,0.22
10556,0.5
10557,0.32
10558,0.52
10559,0.44
10560,0.66
10561,0.2
10562,0.78
10563,0.72
10564,0.24
10565,0.32
10566,0.26
10567,0.58
10568,0.14
10569,0.56
10570,0.46
10571,0.78
10572,0.78
10573,0.82
10574,0.38
10575,0.84
10576,0.6
10577,0.8
10578,0.56
10579,0.22
10580,0.04
10581,0.2
10582,0.8
10583,0.3
10584,0.44
10585,0.2
10586,0.28
10587,0.44
10588,0.2
10589,0.72
10590,0.24
10591,0.34
10592,0.12
10593,0.22
10594,0.46
10595,0.1
10596,0.12
10597,0.44
10598,0.28
10599,0.26
10600,0.64
10601,0.72
10602,0.92
10603,0.16
10604,0.58
10605,0.06
10606,0.02
10607,0.54
10608,0.32
10609,0.58
10610,0.86
10611,0.78
10612,0.12
10613,0.1
10614,0.04
10615,0.66
10616,0.58
10617,0.26
10618,0.16
10619,0.28
10620,0.6
10621,0.18
10622,0.36
10623,0.36
10624,0.36
10625,0.18
10626,0.18
10627,0.74
10628,0.3
10629,0.08
10630,0.3
10631,0.38
10632,0.72
10633,0.84
10634,0.06
10635,0.28
10636,0.18
10637,0.9
10638,0.8
10639,0.38
10640,0.4
10641,0.22
10642,0.28
10643,0.28
10644,0.46
10645,0.18
10646,0.16
10647,0.2
10648,0.48
10649,0.54
10650,0.46
10651,0.12
10652,0.44
10653,0.26
10654,0.56
10655,0.16
10656,0.78
10657,0.5
10658,0.56
10659,0.08
10660,0.64
10661,0.4
10662,0.08
10663,0.5
10664,0.72
10665,0.48
10666,0.34
10667,0.24
10668,0.06
10669,0.44
10670,0.34
10671,0.5
10672,0.44
10673,0.42
10674,0.7
10675,0.005
10676,0.76
10677,0.06
10678,0.5
10679,0.22
10680,0.62
10681,0.76
10682,0.14
10683,0.86
10684,0.5
10685,0.04
10686,0.18
10687,0.74
10688,0.26
10689,0.38
10690,0.84
10691,0.66
10692,0.06
10693,0.2
10694,0.18
10695,0.18
10696,0.74
10697,0.2
10698,0.36
10699,0.38
10700,0.44
10701,0.72
10702,0.08
10703,0.54
10704,0.62
10705,0.56
10706,0.54
10707,0.16
10708,0.26
10709,0.7
10710,0.46
10711,0.6
10712,0.2
10713,0.44
10714,0.44
10715,0.3
10716,0.62
10717,0.94
10718,0.64
10719,0.08
10720,0.16
10721,0.34
10722,0.28
10723,0.56
10724,0.86
10725,0.5
10726,0.48
10727,0.58
10728,0.78
10729,0.2
10730,0.02
10731,0.08
10732,0.5
10733,0.04
10734,0.36
10735,0.78
10736,0.44
10737,0.36
10738,0.66
10739,0.46
10740,0.3
10741,0.66
10742,0.08
10743,0.74
10744,0.64
10745,0.14
10746,0.66
10747,0.32
10748,0.2
10749,0.54
10750,0.84
10751,0.68
10752,0.46
10753,0.32
10754,0.18
10755,0.72
10756,0.8
10757,0.14
10758,0.38
10759,0.02
10760,0.68
10761,0.66
10762,0.22
10763,0.2
10764,0.7
10765,0.12
10766,0.62
10767,0.74
10768,0.16
10769,0.1
10770,0.66
10771,0.14
10772,0.02
10773,0.56
10774,0.52
10775,0.52
10776,0.22
10777,0.8
10778,0.32
10779,0.68
10780,0.06
10781,0.66
10782,0.28
10783,0.48
10784,0.22
10785,0.3
10786,0.2
10787,0.9
10788,0.38
10789,0.2
10790,0.26
10791,0.7
10792,0.88
10793,0.34
10794,0.68
10795,0.12
10796,0.38
10797,0.3
10798,0.88
10799,0.56
10800,0.62
10801,0.68
10802,0.72
10803,0.58
10804,0.8
10805,0.48
10806,0.04
10807,0.68
10808,0.62
10809,0.5
10810,0.6
10811,0.14
10812,0.14
10813,0.5
10814,0.42
10815,0.36
10816,0.1
10817,0.32
10818,0.84
10819,0.62
10820,0.54
10821,0.76
10822,0.88
10823,0.48
10824,0.22
10825,0.46
10826,0.56
10827,0.38
10828,0.46
10829,0.84
10830,0.42
10831,0.5
10832,0.44
10833,0.1
10834,0.1
10835,0.06
10836,0.22
10837,0.58
10838,0.36
10839,0.46
10840,0.66
10841,0.64
10842,0.12
10843,0.22
10844,0.54
10845,0.28
10846,0.52
10847,0.52
10848,0.1
10849,0.6
10850,0.14
10851,0.32
10852,0.84
10853,0.6
10854,0.48
10855,0.38
10856,0.82
10857,0.44
10858,0.44
10859,0.96
10860,0.34
10861,0.62
10862,0.36
10863,0.24
10864,0.54
10865,0.32
10866,0.22
10867,0.1
10868,0.12
10869,0.74
10870,0.18
10871,0.6
10872,0.4
10873,0.22
10874,0.84
10875,0.5
10876,0.34
10877,0.18
10878,0.44
10879,0.14
10880,0.54
10881,0.1
10882,0.34
10883,0.4
10884,0.3
10885,0.42
10886,0.52
10887,0.82
10888,0.78
10889,0.42
10890,0.3
10891,0.08
10892,0.16
10893,0.34
10894,0.18
10895,0.3
10896,0.38
10897,0.72
10898,0.58
10899,0.44
10900,0.54
10901,0.36
10902,0.34
10903,0.22
10904,0.54
10905,0.4
10906,0.4
10907,0.1
10908,0.6
10909,0.46
10910,0.48
10911,0.08
10912,0.42
10913,0.78
10914,0.4
10915,0.18
10916,0.54
10917,0.34
10918,0.2
10919,0.7
10920,0.005
10921,0.38
10922,0.02
10923,0.2
10924,0.86
10925,0.18
10926,0.32
10927,0.18
10928,0.5
10929,0.32
10930,0.06
10931,0.18
10932,0.42
10933,0.26
10934,0.26
10935,0.7
10936,0.8
10937,0.34
10938,0.2
10939,0.36
10940,0.88
10941,0.68
10942,0.42
10943,0.36
10944,0.64
10945,0.26
10946,0.26
10947,0.6
10948,0.1
10949,0.46
10950,0.42
10951,0.5
10952,0.44
10953,0.78
10954,0.74
10955,0.6
10956,0.36
10957,0.1
10958,0.6
10959,0.28
10960,0.4
10961,0.44
10962,0.82
10963,0.46
10964,0.32
10965,0.88
10966,0.08
10967,0.42
10968,0.36
10969,0.42
10970,0.04
10971,0.74
10972,0.24
10973,0.36
10974,0.94
10975,0.62
10976,0.86
10977,0.58
10978,0.02
10979,0.28
10980,0.26
10981,0.2
10982,0.62
10983,0.46
10984,0.24
10985,0.66
10986,0.44
10987,0.1
10988,0.58
10989,0.3
10990,0.46
10991,0.42
10992,0.64
10993,0.64
10994,0.08
10995,0.34
10996,0.8
10997,0.1
10998,0.26
10999,0.2
11000,0.32
11001,0.36
11002,0.52
11003,0.62
11004,0.1
11005,0.06
11006,0.72
11007,0.52
11008,0.6
11009,0.5
11010,0.38
11011,0.4
11012,0.78
11013,0.48
11014,0.74
11015,0.44
11016,0.16
11017,0.18
11018,0.22
11019,0.12
11020,0.22
11021,0.54
11022,0.64
11023,0.36
11024,0.5
11025,0.76
11026,0.58
11027,0.86
11028,0.16
11029,0.58
11030,0.72
11031,0.68
11032,0.36
11033,0.68
11034,0.64
11035,0.6
11036,0.6
11037,0.68
11038,0.12
11039,0.6
11040,0.3
11041,0.38
11042,0.76
11043,0.38
11044,0.92
11045,0.74
11046,0.64
11047,0.16
11048,0.44
11049,0.44
11050,0.34
11051,0.58
11052,0.36
11053,0.2
11054,0.14
11055,0.38
11056,0.48
11057,0.46
11058,0.54
11059,0.38
11060,0.26
11061,0.52
11062,0.12
11063,0.46
11064,0.82
11065,0.68
11066,0.56
11067,0.62
11068,0.42
11069,0.04
11070,0.02
11071,0.78
11072,0.12
11073,0.24
11074,0.34
11075,0.32
11076,0.4
11077,0.66
11078,0.62
11079,0.54
11080,0.74
11081,0.5
11082,0.84
11083,0.54
11084,0.5
11085,0.12
11086,0.38
11087,0.42
11088,0.34
11089,0.58
11090,0.72
11091,0.06
11092,0.18
11093,0.5
11094,0.26
11095,0.3
11096,0.6
11097,0.56
11098,0.08
11099,0.52
11100,0.36
11101,0.76
11102,0.14
11103,0.34
11104,0.66
11105,0.52
11106,0.04
11107,0.56
11108,0.82
11109,0.56
11110,0.48
11111,0.48
11112,0.52
11113,0.94
11114,0.42
11115,0.3
11116,0.46
11117,0.72
11118,0.68
11119,0.7
11120,0.34
11121,0.48
11122,0.4
11123,0.38
11124,0.06
11125,0.48
11126,0.84
11127,0.46
11128,0.26
11129,0.82
11130,0.4
11131,0.24
11132,0.38
11133,0.74
11134,0.72
11135,0.4
11136,0.56
11137,0.84
11138,0.3
11139,0.4
11140,0.26
11141,0.68
11142,0.24
11143,0.76
11144,0.72
11145,0.42
11146,0.84
11147,0.06
11148,0.14
11149,0.46
11150,0.66
11151,0.78
11152,0.28
11153,0.12
11154,0.62
11155,0.24
11156,0.7
11157,0.68
11158,0.24
11159,0.74
11160,0.22
11161,0.24
11162,0.8
11163,0.56
11164,0.64
11165,0.86
11166,0.12
11167,0.22
11168,0.14
11169,0.16
11170,0.3
11171,0.82
11172,0.66
11173,0.68
11174,0.44
11175,0.6
11176,0.76
11177,0.82
11178,0.42
11179,0.02
11180,0.54
11181,0.46
11182,0.48
11183,0.72
11184,0.7
11185,0.56
11186,0.34
11187,0.74
11188,0.28
11189,0.14
11190,0.52
11191,0.22
11192,0.36
11193,0.34
11194,0.46
11195,0.6
11196,0.54
11197,0.78
11198,0.14
11199,0.74
11200,0.14
11201,0.12
11202,0.14
11203,0.64
11204,0.32
11205,0.42
11206,0.14
11207,0.42
11208,0.12
11209,0.54
11210,0.44
11211,0.46
11212,0.22
11213,0.36
11214,0.78
11215,0.84
11216,0.18
11217,0.18
11218,0.32
11219,0.32
11220,0.3
11221,0.86
11222,0.54
11223,0.74
11224,0.9
11225,0.12
11226,0.68
11227,0.08
11228,0.48
11229,0.78
11230,0.84
11231,0.5
11232,0.5
11233,0.18
11234,0.52
11235,0.18
11236,0.04
11237,0.12
11238,0.46
11239,0.6
11240,0.54
11241,0.44
11242,0.72
11243,0.68
11244,0.8
11245,0.06
11246,0.46
11247,0.44
11248,0.62
11249,0.68
11250,0.3
11251,0.26
11252,0.24
11253,0.32
11254,0.28
11255,0.4
11256,0.6
11257,0.18
11258,0.28
11259,0.12
11260,0.64
11261,0.66
11262,0.52
11263,0.46
11264,0.84
11265,0.28
11266,0.56
11267,0.5
11268,0.26
11269,0.64
11270,0.12
11271,0.14
11272,0.52
11273,0.52
11274,0.56
11275,0.14
11276,0.06
11277,0.44
11278,0.14
11279,0.56
11280,0.82
11281,0.86
11282,0.78
11283,0.08
11284,0.74
11285,0.7
11286,0.16
11287,0.58
11288,0.02
11289,0.48
11290,0.6
11291,0.62
11292,0.58
11293,0.36
11294,0.52
11295,0.28
11296,0.56
11297,0.62
11298,0.86
11299,0.32
11300,0.74
11301,0.9
11302,0.22
11303,0.36
11304,0.3
11305,0.16
11306,0.54
11307,0.52
11308,0.82
11309,0.74
11310,0.64
11311,0.005
11312,0.34
11313,0.52
11314,0.52
11315,0.5
11316,0.4
11317,0.66
11318,0.48
11319,0.38
11320,0.72
11321,0.44
11322,0.04
11323,0.52
11324,0.88
11325,0.58
11326,0.4
11327,0.34
11328,0.5
11329,0.56
11330,0.32
11331,0.9
11332,0.32
11333,0.42
11334,0.52
11335,0.62
11336,0.34
11337,0.58
11338,0.06
11339,0.54
11340,0.88
11341,0.68
11342,0.02
11343,0.72
11344,0.18
11345,0.24
11346,0.64
11347,0.38
11348,0.3
11349,0.44
11350,0.7
11351,0.16
11352,0.24
11353,0.48
11354,0.58
11355,0.32
11356,0.64
11357,0.62
11358,0.28
11359,0.56
11360,0.16
11361,0.7
11362,0.08
11363,0.44
11364,0.28
11365,0.46
11366,0.12
11367,0.02
11368,0.7
11369,0.62
11370,0.2
11371,0.62
11372,0.62
11373,0.42
11374,0.78
11375,0.42
11376,0.26
11377,0.02
11378,0.48
11379,0.56
11380,0.12
11381,0.26
11382,0.38
11383,0.16
11384,0.3
11385,0.74
11386,0.24
11387,0.62
11388,0.86
11389,0.52
11390,0.24
11391,0.66
11392,0.4
11393,0.22
11394,0.34
11395,0.42
11396,0.52
11397,0.04
11398,0.42
11399,0.32
11400,0.34
11401,0.58
11402,0.28
11403,0.08
11404,0.2
11405,0.9
11406,0.4
11407,0.22
11408,0.4
11409,0.92
11410,0.8
11411,0.92
11412,0.72
11413,0.56
11414,0.42
11415,0.18
11416,0.86
11417,0.74
11418,0.64
11419,0.28
11420,0.28
11421,0.6
11422,0.34
11423,0.32
11424,0.54
11425,0.1
11426,0.1
11427,0.5
11428,0.54
11429,0.34
11430,0.88
11431,0.38
11432,0.66
11433,0.74
11434,0.14
11435,0.68
11436,0.76
11437,0.32
11438,0.6
11439,0.46
11440,0.54
11441,0.2
11442,0.56
11443,0.6
11444,0.32
11445,0.5
11446,0.34
11447,0.52
11448,0.8
11449,0.88
11450,0.82
11451,0.42
11452,0.66
11453,0.68
11454,0.88
11455,0.24
11456,0.42
11457,0.44
11458,0.08
11459,0.16
11460,0.12
11461,0.68
11462,0.14
11463,0.1
11464,0.52
11465,0.78
11466,0.24
11467,0.5
11468,0.7
11469,0.58
11470,0.68
11471,0.78
11472,0.34
11473,0.06
11474,0.06
11475,0.76
11476,0.28
11477,0.48
11478,0.08
11479,0.9
11480,0.06
11481,0.26
11482,0.24
11483,0.56
11484,0.46
11485,0.78
11486,0.42
11487,0.66
11488,0.34
11489,0.54
11490,0.54
11491,0.38
11492,0.48
11493,0.56
11494,0.5
11495,0.18
11496,0.92
11497,0.08
11498,0.48
11499,0.26
11500,0.86
11501,0.44
11502,0.46
11503,0.94
11504,0.22
11505,0.2
11506,0.86
11507,0.44
11508,0.2
11509,0.58
11510,0.5
11511,0.32
11512,0.06
11513,0.54
11514,0.14
11515,0.68
11516,0.36
11517,0.22
11518,0.56
11519,0.22
11520,0.32
11521,0.12
11522,0.16
11523,0.22
11524,0.62
11525,0.12
11526,0.24
11527,0.5
11528,0.76
11529,0.66
11530,0.86
11531,0.58
11532,0.3
11533,0.28
11534,0.18
11535,0.34
11536,0.42
11537,0.44
11538,0.14
11539,0.72
11540,0.18
11541,0.48
11542,0.3
11543,0.52
11544,0.16
11545,0.3
11546,0.1
11547,0.68
11548,0.14
11549,0.14
11550,0.64
11551,0.72
11552,0.52
11553,0.22
11554,0.44
11555,0.36
11556,0.24
11557,0.54
11558,0.36
11559,0.24
11560,0.14
11561,0.16
11562,0.38
11563,0.18
11564,0.62
11565,0.64
11566,0.1
11567,0.36
11568,0.7
11569,0.82
11570,0.28
11571,0.44
11572,0.68
11573,0.4
11574,0.08
11575,0.02
11576,0.38
11577,0.64
11578,0.4
11579,0.58
11580,0.26
11581,0.76
11582,0.1
11583,0.16
11584,0.28
11585,0.7
11586,0.32
11587,0.68
11588,0.84
11589,0.16
11590,0.74
11591,0.18
11592,0.8
11593,0.62
11594,0.36
11595,0.48
11596,0.26
11597,0.14
11598,0.56
11599,0.5
11600,0.16
11601,0.1
11602,0.66
11603,0.82
11604,0.52
11605,0.6
11606,0.16
11607,0.28
11608,0.14
11609,0.92
11610,0.06
11611,0.74
11612,0.2
11613,0.8
11614,0.1
11615,0.28
11616,0.32
11617,0.04
11618,0.44
11619,0.44
11620,0.76
11621,0.82
11622,0.6
11623,0.72
11624,0.34
11625,0.84
11626,0.36
11627,0.56
11628,0.58
11629,0.36
11630,0.02
11631,0.58
11632,0.26
11633,0.68
11634,0.5
11635,0.26
11636,0.7
11637,0.24
11638,0.6
11639,0.9
11640,0.28
11641,0.22
11642,0.64
11643,0.96
11644,0.22
11645,0.26
11646,0.3
11647,0.005
11648,0.1
11649,0.3
11650,0.86
11651,0.2
11652,0.28
11653,0.26
11654,0.18
11655,0.54
11656,0.4
11657,0.08
11658,0.82
11659,0.64
11660,0.56
11661,0.38
11662,0.18
11663,0.32
11664,0.22
11665,0.2
11666,0.82
11667,0.22
11668,0.06
11669,0.84
11670,0.32
11671,0.32
11672,0.72
11673,0.62
11674,0.18
11675,0.38
11676,0.12
11677,0.48
11678,0.12
11679,0.68
11680,0.12
11681,0.32
11682,0.6
11683,0.26
11684,0.44
11685,0.82
11686,0.22
11687,0.78
11688,0.66
11689,0.2
11690,0.54
11691,0.2
11692,0.06
11693,0.78
11694,0.28
11695,0.38
11696,0.12
11697,0.24
11698,0.32
11699,0.48
11700,0.88
11701,0.14
11702,0.28
11703,0.76
11704,0.76
11705,0.78
11706,0.8
11707,0.6
11708,0.26
11709,0.28
11710,0.16
11711,0.84
11712,0.88
11713,0.24
11714,0.12
11715,0.06
11716,0.04
11717,0.16
11718,0.22
11719,0.3
11720,0.86
11721,0.74
11722,0.66
11723,0.12
11724,0.42
11725,0.5
11726,0.42
11727,0.32
11728,0.82
11729,0.56
11730,0.32
11731,0.56
11732,0.52
11733,0.68
11734,0.46
11735,0.3
11736,0.14
11737,0.46
11738,0.42
11739,0.88
11740,0.72
11741,0.52
11742,0.38
11743,0.26
11744,0.08
11745,0.3
11746,0.6
11747,0.78
11748,0.38
11749,0.8
11750,0.2
11751,0.58
11752,0.22
11753,0.58
11754,0.72
11755,0.54
11756,0.4
11757,0.84
11758,0.6
11759,0.62
11760,0.18
11761,0.52
11762,0.68
11763,0.18
11764,0.46
11765,0.04
11766,0.72
11767,0.1
11768,0.56
11769,0.7
11770,0.18
11771,0.66
11772,0.32
11773,0.16
11774,0.22
11775,0.4
11776,0.68
11777,0.76
11778,0.2
11779,0.04
11780,0.88
11781,0.52
11782,0.005
11783,0.6
11784,0.1
11785,0.24
11786,0.22
11787,0.58
11788,0.68
11789,0.34
11790,0.5
11791,0.4
11792,0.66
11793,0.26
11794,0.54
11795,0.24
11796,0.64
11797,0.7
11798,0.1
11799,0.76
11800,0.28
11801,0.44
11802,0.12
11803,0.64
11804,0.1
11805,0.28
11806,0.3
11807,0.86
11808,0.36
11809,0.66
11810,0.68
11811,0.58
11812,0.56
11813,0.7
11814,0.7
11815,0.6
11816,0.6
11817,0.54
11818,0.5
11819,0.8
11820,0.78
11821,0.08
11822,0.12
11823,0.8
11824,0.62
11825,0.42
11826,0.06
11827,0.12
11828,0.02
11829,0.6
11830,0.28
11831,0.72
11832,0.12
11833,0.14
11834,0.58
11835,0.48
11836,0.46
11837,0.68
11838,0.28
11839,0.04
11840,0.28
11841,0.14
11842,0.3
11843,0.68
11844,0.52
11845,0.18
11846,0.14
11847,0.48
11848,0.16
11849,0.68
11850,0.84
11851,0.6
11852,0.44
11853,0.8
11854,0.2
11855,0.5
11856,0.1
11857,0.56
11858,0.44
11859,0.16
11860,0.54
11861,0.56
11862,0.18
11863,0.8
11864,0.52
11865,0.52
11866,0.66
11867,0.46
11868,0.14
11869,0.78
11870,0.14
11871,0.44
11872,0.34
11873,0.6
11874,0.74
11875,0.3
11876,0.46
11877,0.72
11878,0.46
11879,0.34
11880,0.52
11881,0.12
11882,0.24
11883,0.26
11884,0.08
11885,0.62
11886,0.62
11887,0.9
11888,0.5
11889,0.5
11890,0.32
11891,0.36
11892,0.26
11893,0.36
11894,0.44
11895,0.68
11896,0.22
11897,0.36
11898,0.52
11899,0.68
11900,0.34
11901,0.14
11902,0.54
11903,0.16
11904,0.6
11905,0.7
11906,0.66
11907,0.08
11908,0.14
11909,0.72
11910,0.22
11911,0.48
11912,0.36
11913,0.64
11914,0.66
11915,0.2
11916,0.52
11917,0.18
11918,0.88
11919,0.42
11920,0.48
11921,0.4
11922,0.16
11923,0.7
11924,0.16
11925,0.8
11926,0.54
11927,0.22
11928,0.38
11929,0.12
11930,0.66
11931,0.7
11932,0.14
11933,0.38
11934,0.18
11935,0.4
11936,0.82
11937,0.66
11938,0.12
11939,0.18
11940,0.48
11941,0.66
11942,0.54
11943,0.38
11944,0.56
11945,0.44
11946,0.26
11947,0.42
11948,0.14
11949,0.56
11950,0.32
11951,0.38
11952,0.82
11953,0.08
11954,0.42
11955,0.34
11956,0.18
11957,0.7
11958,0.1
11959,0.2
11960,0.62
11961,0.82
11962,0.56
11963,0.86
11964,0.28
11965,0.54
11966,0.26
11967,0.46
11968,0.46
11969,0.24
11970,0.72
11971,0.48
11972,0.54
11973,0.4
11974,0.66
11975,0.64
11976,0.06
11977,0.22
11978,0.5
11979,0.88
11980,0.36
11981,0.1
11982,0.18
11983,0.34
11984,0.38
11985,0.52
11986,0.24
11987,0.06
11988,0.22
11989,0.64
11990,0.56
11991,0.18
11992,0.3
11993,0.34
11994,0.5
11995,0.12
11996,0.54
11997,0.64
11998,0.36
11999,0.7
12000,0.84
12001,0.24
12002,0.54
12003,0.2
12004,0.46
12005,0.32
12006,0.24
12007,0.4
12008,0.52
12009,0.88
12010,0.34
12011,0.26
12012,0.08
12013,0.76
12014,0.42
12015,0.58
12016,0.86
12017,0.26
12018,0.42
12019,0.7
12020,0.88
12021,0.72
12022,0.18
12023,0.28
12024,0.1
12025,0.66
12026,0.6
12027,0.34
12028,0.74
12029,0.12
12030,0.26
12031,0.7
12032,0.58
12033,0.5
12034,0.28
12035,0.46
12036,0.46
12037,0.24
12038,0.52
12039,0.62
12040,0.7
12041,0.1
12042,0.84
12043,0.94
12044,0.7
12045,0.38
12046,0.8
12047,0.84
12048,0.84
12049,0.48
12050,0.7
12051,0.56
12052,0.28
12053,0.22
12054,0.46
12055,0.18
12056,0.68
12057,0.34
12058,0.54
12059,0.4
12060,0.12
12061,0.14
12062,0.5
12063,0.44
12064,0.22
12065,0.62
12066,0.14
12067,0.52
12068,0.64
12069,0.34
12070,0.86
12071,0.76
12072,0.42
12073,0.78
12074,0.36
12075,0.5
12076,0.78
12077,0.62
12078,0.48
12079,0.88
12080,0.56
12081,0.36
12082,0.48
12083,0.34
12084,0.54
12085,0.76
12086,0.78
12087,0.58
12088,0.22
12089,0.58
12090,0.46
12091,0.54
12092,0.06
12093,0.12
12094,0.48
12095,0.82
12096,0.42
12097,0.52
12098,0.88
12099,0.16
12100,0.08
12101,0.58
12102,0.12
12103,0.34
12104,0.62
12105,0.48
12106,0.5
12107,0.26
12108,0.005
12109,0.1
12110,0.58
12111,0.92
12112,0.22
12113,0.6
12114,0.12
12115,0.42
12116,0.8
12117,0.24
12118,0.18
12119,0.48
12120,0.48
12121,0.3
12122,0.72
12123,0.44
12124,0.38
12125,0.3
12126,0.24
12127,0.62
12128,0.56
12129,0.76
12130,0.16
